Order ID,Order Date,Product Name,Category,Sub-Category,Quantity,Unit Price,Sales,Profit,Region
O-101545,2024-06-25,Task Chair,Furniture,Chairs,2,211.32,405.33,83.87,West
O-101546,2024-10-21,Smartphone Z,Technology,Phones,1,336.84,363.0,75.78,Central
O-101547,2024-07-19,Smartphone Z,Technology,Phones,4,459.01,1745.59,382.96,Central
O-101548,2024-01-16,Folding Table,Furniture,Tables,3,180.58,569.14,111.43,Central
O-101549,2024-08-19,Letter Paper,Office Supplies,Paper,4,23.34,93.87,10.94,South
O-101550,2024-12-13,"2"" Binder",Office Supplies,Binders,5,31.48,159.67,14.24,Central
O-101551,2024-08-07,Metal Bookcase,Furniture,Bookcases,3,191.86,607.92,139.31,West
O-101552,2024-10-26,Ring Binder,Office Supplies,Binders,1,28.68,27.34,3.13,Central
O-101553,2024-11-18,"3"" Binder",Office Supplies,Binders,5,31.41,170.47,23.91,East
O-101554,2024-03-24,Desk Organizer,Office Supplies,Storage,5,33.17,172.06,17.56,East
O-101555,2024-03-18,Printer,Technology,Machines,4,416.41,1742.44,304.29,West
O-101556,2024-08-11,File Box,Office Supplies,Storage,2,30.99,64.47,5.3,South
O-101557,2024-05-30,Metal Bookcase,Furniture,Bookcases,5,217.14,1068.83,152.97,South
O-101558,2024-11-02,Mouse,Technology,Accessories,1,496.91,530.13,106.25,West
O-101559,2024-11-24,Headphones,Technology,Accessories,1,359.56,371.19,96.01,Central
O-101560,2024-05-08,Task Chair,Furniture,Chairs,3,168.28,525.45,106.58,South
O-101561,2024-03-27,Ergo Chair,Furniture,Chairs,3,187.6,516.75,93.78,East
O-101562,2024-10-11,"2"" Binder",Office Supplies,Binders,2,38.16,83.25,7.74,East
O-101563,2024-04-10,Headphones,Technology,Accessories,3,394.42,1132.52,266.55,Central
O-101564,2024-10-27,Desk Organizer,Office Supplies,Storage,4,40.1,172.78,19.41,Central
O-101565,2024-06-03,Mouse,Technology,Accessories,4,302.97,1319.54,246.72,East
O-101566,2024-08-31,Metal Bookcase,Furniture,Bookcases,4,108.35,438.17,67.63,East
O-101567,2024-02-04,Mouse,Technology,Accessories,1,311.32,336.78,63.95,Central
O-101568,2024-08-15,Smartphone Z,Technology,Phones,2,455.56,874.36,213.89,South
O-101569,2024-06-13,Smartphone X,Technology,Phones,4,372.53,1636.23,339.46,East
O-101570,2024-08-02,Task Chair,Furniture,Chairs,2,213.02,422.11,72.09,West
O-101571,2024-03-02,Metal Bookcase,Furniture,Bookcases,1,243.98,225.46,32.55,Central
O-101572,2024-09-25,Photo Paper,Office Supplies,Paper,2,24.84,51.41,4.14,West
O-101573,2024-11-10,"3"" Binder",Office Supplies,Binders,2,25.64,49.61,5.95,Central
O-101574,2024-03-20,Smartphone Y,Technology,Phones,1,564.86,618.19,127.44,West
O-101575,2024-02-04,Corner Bookcase,Furniture,Bookcases,3,254.52,720.82,106.7,East
O-101576,2024-01-09,Folding Table,Furniture,Tables,4,130.32,562.57,121.6,East
O-101577,2024-08-22,Metal Bookcase,Furniture,Bookcases,1,181.79,192.63,36.9,East
O-101578,2024-08-09,"2"" Binder",Office Supplies,Binders,3,32.33,103.77,16.02,West
O-101579,2024-07-18,Scanner,Technology,Machines,5,387.0,1922.1,420.28,South
O-101580,2024-03-25,Letter Paper,Office Supplies,Paper,2,27.0,57.34,5.97,West
O-101581,2024-05-22,Printer,Technology,Machines,4,130.78,548.4,120.62,West
O-101582,2024-08-04,Corner Bookcase,Furniture,Bookcases,1,229.36,206.48,45.31,West
O-101583,2024-06-30,Desk Organizer,Office Supplies,Storage,3,29.94,94.98,9.63,East
O-101584,2024-12-26,A4 Paper,Office Supplies,Paper,4,26.71,103.43,10.53,South
O-101585,2024-02-19,Keyboard,Technology,Accessories,5,352.44,1735.64,318.58,West
O-101586,2024-09-10,Metal Bookcase,Furniture,Bookcases,5,276.55,1503.98,291.53,West
O-101587,2024-05-27,Photo Paper,Office Supplies,Paper,2,33.16,67.35,9.27,Central
O-101588,2024-06-05,Ring Binder,Office Supplies,Binders,2,35.97,67.39,7.85,East
O-101589,2024-09-18,Letter Paper,Office Supplies,Paper,1,26.8,26.13,2.57,South
O-101590,2024-09-09,"2"" Binder",Office Supplies,Binders,4,31.75,134.98,19.82,South
O-101591,2024-12-27,Mouse,Technology,Accessories,1,294.42,271.3,65.04,East
O-101592,2024-02-16,Keyboard,Technology,Accessories,2,322.26,608.75,146.66,East
O-101593,2024-02-08,Printer,Technology,Machines,2,328.38,701.06,184.94,South
O-101594,2024-09-21,Wood Bookcase,Furniture,Bookcases,2,235.49,515.97,97.77,South
O-101595,2024-07-30,Corner Bookcase,Furniture,Bookcases,4,165.68,702.24,100.22,West
O-101596,2024-04-10,Metal Bookcase,Furniture,Bookcases,2,218.18,433.26,74.7,South
O-101597,2024-01-29,"3"" Binder",Office Supplies,Binders,3,28.48,88.05,7.23,East
O-101598,2024-02-01,Ergo Chair,Furniture,Chairs,2,167.99,304.72,53.9,West
O-101599,2024-11-22,Ergo Chair,Furniture,Chairs,1,199.28,196.55,27.82,East
O-101600,2024-03-11,Smartphone Z,Technology,Phones,4,377.83,1580.01,399.9,East
O-101601,2024-04-28,Wood Bookcase,Furniture,Bookcases,5,197.15,1002.2,229.0,East
O-101602,2024-03-23,Ergo Chair,Furniture,Chairs,3,313.09,998.31,204.95,South
O-101603,2024-05-09,Copier,Technology,Machines,5,599.15,2996.0,513.6,South
O-101604,2024-01-26,Executive Chair,Furniture,Chairs,5,233.75,1145.88,156.6,West
O-101605,2024-07-08,Ring Binder,Office Supplies,Binders,4,31.9,118.4,14.29,Central
O-101606,2024-01-25,Keyboard,Technology,Accessories,4,356.15,1287.21,275.48,East
O-101607,2024-10-19,Letter Paper,Office Supplies,Paper,1,29.69,27.01,2.89,East
O-101608,2024-03-26,A4 Paper,Office Supplies,Paper,3,40.78,127.28,14.65,West
O-101609,2024-07-16,Desk Organizer,Office Supplies,Storage,3,31.03,97.0,12.44,East
O-101610,2024-11-17,Task Chair,Furniture,Chairs,1,230.69,241.6,53.76,West
O-101611,2024-08-25,Metal Bookcase,Furniture,Bookcases,1,224.83,235.89,45.43,West
O-101612,2024-07-13,Printer,Technology,Machines,4,426.02,1655.71,429.53,East
O-101613,2024-04-28,Scanner,Technology,Machines,3,494.34,1434.65,332.8,West
O-101614,2024-05-01,Smartphone Z,Technology,Phones,5,360.91,1700.2,329.62,South
O-101615,2024-09-01,Folding Table,Furniture,Tables,4,189.37,817.88,187.92,Central
O-101616,2024-12-28,Smartphone Z,Technology,Phones,5,334.0,1624.22,358.38,West
O-101617,2024-08-29,Mouse,Technology,Accessories,2,496.91,1086.04,285.71,Central
O-101618,2024-07-22,Storage Bin,Office Supplies,Storage,2,35.09,72.29,7.91,Central
O-101619,2024-09-23,Folding Table,Furniture,Tables,2,231.86,454.14,63.74,South
O-101620,2024-06-18,File Box,Office Supplies,Storage,3,35.21,95.72,8.63,East
O-101621,2024-01-22,Wood Bookcase,Furniture,Bookcases,2,273.87,547.51,93.01,Central
O-101622,2024-07-24,Corner Bookcase,Furniture,Bookcases,3,148.21,406.78,53.73,South
O-101623,2024-12-15,Scanner,Technology,Machines,5,434.18,2358.3,574.7,Central
O-101624,2024-03-04,File Box,Office Supplies,Storage,3,31.85,91.27,9.59,East
O-101625,2024-09-08,Letter Paper,Office Supplies,Paper,1,27.97,27.77,3.63,West
O-101626,2024-03-14,Desk Organizer,Office Supplies,Storage,2,25.23,51.41,8.04,East
O-101627,2024-07-14,Ergo Chair,Furniture,Chairs,2,129.48,240.98,46.43,East
O-101628,2024-02-05,Wood Bookcase,Furniture,Bookcases,4,257.35,1066.43,166.93,West
O-101629,2024-06-13,Storage Bin,Office Supplies,Storage,5,36.71,185.83,21.65,Central
O-101630,2024-10-02,Metal Bookcase,Furniture,Bookcases,2,200.65,399.19,82.05,South
O-101631,2024-05-06,Smartphone Z,Technology,Phones,1,442.33,416.73,93.58,East
O-101632,2024-08-30,Letter Paper,Office Supplies,Paper,1,37.32,34.49,3.54,Central
O-101633,2024-10-17,Corner Bookcase,Furniture,Bookcases,2,269.55,505.34,88.68,Central
O-101634,2024-12-04,Executive Chair,Furniture,Chairs,1,124.35,115.06,20.53,West
O-101635,2024-03-26,Smartphone X,Technology,Phones,4,442.69,1737.48,359.65,South
O-101636,2024-05-25,Folding Table,Furniture,Tables,4,221.82,842.8,178.42,East
O-101637,2024-02-25,Smartphone Y,Technology,Phones,1,258.69,235.11,57.6,East
O-101638,2024-12-28,"3"" Binder",Office Supplies,Binders,1,23.01,23.68,2.5,Central
O-101639,2024-12-04,Mouse,Technology,Accessories,1,517.65,488.28,107.12,Central
O-101640,2024-07-16,"3"" Binder",Office Supplies,Binders,1,41.11,39.54,4.01,East
O-101641,2024-11-03,Desk Organizer,Office Supplies,Storage,4,28.22,117.51,14.54,West
O-101642,2024-07-09,Ring Binder,Office Supplies,Binders,3,25.58,71.47,9.57,South
O-101643,2024-08-15,Photo Paper,Office Supplies,Paper,4,27.4,105.66,16.28,South
O-101644,2024-02-02,Storage Bin,Office Supplies,Storage,1,27.83,27.81,3.26,West
O-101645,2024-10-02,Smartphone Z,Technology,Phones,4,414.29,1501.53,356.31,South
O-101646,2024-02-16,Printer,Technology,Machines,1,339.8,323.34,58.01,West
O-101647,2024-10-28,Keyboard,Technology,Accessories,4,412.3,1635.65,436.65,West
O-101648,2024-10-12,Storage Bin,Office Supplies,Storage,1,10.95,11.41,0.9,Central
O-101649,2024-09-15,Letter Paper,Office Supplies,Paper,5,28.1,142.33,16.63,South
O-101650,2024-01-14,Copier,Technology,Machines,2,296.29,564.9,118.87,Central
O-101651,2024-04-20,Folding Table,Furniture,Tables,4,169.18,646.56,140.52,West
O-101652,2024-04-06,Folding Table,Furniture,Tables,3,239.4,725.51,124.11,South
O-101653,2024-05-11,Headphones,Technology,Accessories,1,428.33,436.79,104.38,Central
O-101654,2024-02-01,Printer,Technology,Machines,1,266.28,258.28,63.59,Central
O-101655,2024-12-07,Metal Bookcase,Furniture,Bookcases,5,234.03,1162.23,175.37,South
O-101656,2024-07-21,Smartphone Z,Technology,Phones,4,503.78,2142.93,560.59,West
O-101657,2024-04-21,Mouse,Technology,Accessories,1,393.65,388.27,98.17,West
O-101658,2024-05-24,Copier,Technology,Machines,3,375.63,1126.92,239.17,East
O-101659,2024-06-12,Photo Paper,Office Supplies,Paper,3,33.72,101.94,14.71,East
O-101660,2024-08-07,Corner Bookcase,Furniture,Bookcases,1,208.51,218.43,40.15,West
O-101661,2024-07-07,Smartphone Z,Technology,Phones,3,312.8,852.11,164.96,West
O-101662,2024-12-01,Metal Bookcase,Furniture,Bookcases,1,200.02,208.21,30.3,Central
O-101663,2024-06-30,Folding Table,Furniture,Tables,5,192.41,991.6,143.37,East
O-101664,2024-12-28,Task Chair,Furniture,Chairs,4,210.29,845.4,171.12,East
O-101665,2024-11-06,Desk Organizer,Office Supplies,Storage,2,37.72,69.1,5.86,East
O-101666,2024-03-17,Storage Bin,Office Supplies,Storage,1,19.37,18.58,1.58,East
O-101667,2024-12-05,Corner Bookcase,Furniture,Bookcases,1,150.8,162.51,34.28,Central
O-101668,2024-02-12,"3"" Binder",Office Supplies,Binders,4,35.99,146.47,20.81,West
O-101669,2024-10-25,Scanner,Technology,Machines,3,494.64,1352.04,338.14,East
O-101670,2024-05-18,Photo Paper,Office Supplies,Paper,2,33.19,72.28,6.31,East
O-101671,2024-11-16,Printer,Technology,Machines,5,592.06,3082.58,758.47,West
O-101672,2024-11-12,Smartphone Y,Technology,Phones,3,303.41,825.69,217.62,Central
O-101673,2024-10-21,Metal Bookcase,Furniture,Bookcases,1,242.76,263.39,58.48,West
O-101674,2024-10-15,Copier,Technology,Machines,4,405.77,1631.74,428.61,East
O-101675,2024-04-21,Smartphone X,Technology,Phones,1,585.18,631.85,144.92,East
O-101676,2024-01-30,Metal Bookcase,Furniture,Bookcases,1,209.3,205.41,41.62,East
O-101677,2024-05-27,A4 Paper,Office Supplies,Paper,3,26.74,80.94,6.34,South
O-101678,2024-03-04,File Box,Office Supplies,Storage,1,41.96,38.6,4.17,Central
O-101679,2024-09-10,Scanner,Technology,Machines,4,435.56,1632.28,357.82,West
O-101680,2024-05-06,Storage Bin,Office Supplies,Storage,1,37.98,37.54,5.09,West
O-101681,2024-12-22,Photo Paper,Office Supplies,Paper,2,24.68,47.87,5.27,South
O-101682,2024-08-21,Storage Bin,Office Supplies,Storage,1,29.38,32.15,3.45,West
O-101683,2024-10-27,Executive Chair,Furniture,Chairs,2,148.9,313.88,71.22,Central
O-101684,2024-02-18,Executive Chair,Furniture,Chairs,3,213.97,658.08,146.25,East
O-101685,2024-11-10,Copier,Technology,Machines,2,425.11,857.7,189.99,Central
O-101686,2024-12-02,Folding Table,Furniture,Tables,5,166.63,763.25,142.1,East
O-101687,2024-06-26,File Box,Office Supplies,Storage,3,25.85,83.94,11.9,East
O-101688,2024-08-09,Executive Chair,Furniture,Chairs,4,167.52,612.71,123.5,West
O-101689,2024-10-06,Headphones,Technology,Accessories,2,456.93,987.37,172.77,West
O-101690,2024-03-04,Executive Chair,Furniture,Chairs,3,186.17,509.68,85.54,South
O-101691,2024-07-02,Corner Bookcase,Furniture,Bookcases,5,214.84,1168.37,153.35,Central
O-101692,2024-05-25,"2"" Binder",Office Supplies,Binders,5,33.32,169.34,19.74,Central
O-101693,2024-02-23,Smartphone Z,Technology,Phones,1,183.88,167.7,36.69,Central
O-101694,2024-05-14,Meeting Table,Furniture,Tables,5,145.53,788.71,154.09,East
O-101695,2024-01-25,Desk Organizer,Office Supplies,Storage,2,37.18,72.18,8.84,Central
O-101696,2024-01-10,File Box,Office Supplies,Storage,2,33.53,63.8,7.06,West
O-101697,2024-02-19,"2"" Binder",Office Supplies,Binders,5,32.63,174.53,25.46,Central
O-101698,2024-12-17,"3"" Binder",Office Supplies,Binders,4,23.11,91.09,9.9,Central
O-101699,2024-07-19,Smartphone Y,Technology,Phones,4,469.7,1853.69,341.7,East
O-101700,2024-12-18,Metal Bookcase,Furniture,Bookcases,2,176.29,349.94,60.15,Central
O-101701,2024-06-06,"3"" Binder",Office Supplies,Binders,1,29.86,30.4,2.4,Central
O-101702,2024-04-23,Headphones,Technology,Accessories,4,491.95,1854.91,336.99,West
O-101703,2024-07-03,Wood Bookcase,Furniture,Bookcases,4,251.57,1078.83,142.1,West
O-101704,2024-06-09,Desk Organizer,Office Supplies,Storage,2,32.83,68.26,8.44,South
O-101705,2024-02-08,Executive Chair,Furniture,Chairs,5,236.38,1273.9,209.73,West
O-101706,2024-08-21,Smartphone Y,Technology,Phones,1,410.33,395.07,74.75,Central
O-101707,2024-03-19,Letter Paper,Office Supplies,Paper,4,27.7,103.81,10.1,West
O-101708,2024-08-14,"2"" Binder",Office Supplies,Binders,5,34.52,176.67,26.27,West
O-101709,2024-08-25,Mouse,Technology,Accessories,5,462.66,2183.03,489.52,West
O-101710,2024-02-25,A4 Paper,Office Supplies,Paper,3,23.7,77.99,12.02,Central
O-101711,2024-01-23,Photo Paper,Office Supplies,Paper,2,34.11,68.74,5.81,Central
O-101712,2024-10-11,Desk Organizer,Office Supplies,Storage,2,28.34,58.11,4.54,South
O-101713,2024-06-16,Metal Bookcase,Furniture,Bookcases,4,214.31,840.97,182.7,West
O-101714,2024-01-22,Task Chair,Furniture,Chairs,2,178.51,345.98,71.32,South
O-101715,2024-12-29,Desk Organizer,Office Supplies,Storage,3,32.81,96.31,14.87,South
O-101716,2024-01-22,"2"" Binder",Office Supplies,Binders,4,22.51,92.63,15.7,East
O-101717,2024-09-10,"3"" Binder",Office Supplies,Binders,5,27.04,139.76,15.21,East
O-101718,2024-12-25,Desk Organizer,Office Supplies,Storage,3,30.44,87.8,10.83,East
O-101719,2024-03-28,Scanner,Technology,Machines,5,348.53,1782.21,320.03,West
O-101720,2024-02-21,Ergo Chair,Furniture,Chairs,4,226.53,984.18,219.71,South
O-101721,2024-02-14,Ergo Chair,Furniture,Chairs,2,304.1,565.75,91.17,South
O-101722,2024-04-20,"3"" Binder",Office Supplies,Binders,2,31.3,66.43,7.49,East
O-101723,2024-02-06,Letter Paper,Office Supplies,Paper,3,35.45,97.96,16.57,East
O-101724,2024-09-09,Task Chair,Furniture,Chairs,4,203.81,833.13,168.6,East
O-101725,2024-01-23,Letter Paper,Office Supplies,Paper,3,39.33,115.75,18.82,West
O-101726,2024-07-04,File Box,Office Supplies,Storage,2,29.5,59.17,9.09,Central
O-101727,2024-12-29,Wood Bookcase,Furniture,Bookcases,3,243.87,795.48,179.76,South
O-101728,2024-10-24,Photo Paper,Office Supplies,Paper,2,34.43,69.39,5.46,South
O-101729,2024-08-12,Photo Paper,Office Supplies,Paper,4,35.08,145.2,13.22,South
O-101730,2024-04-21,Corner Bookcase,Furniture,Bookcases,2,129.63,276.27,54.48,South
O-101731,2024-08-15,Folding Table,Furniture,Tables,3,219.37,600.42,137.86,West
O-101732,2024-07-11,Headphones,Technology,Accessories,4,505.16,2148.48,535.89,South
O-101733,2024-06-04,Study Table,Furniture,Tables,1,199.73,211.86,37.12,West
O-101734,2024-02-17,Printer,Technology,Machines,4,243.58,1025.02,192.17,West
O-101735,2024-11-19,Task Chair,Furniture,Chairs,5,137.82,730.19,152.36,West
O-101736,2024-06-13,Copier,Technology,Machines,3,479.79,1397.62,362.36,West
O-101737,2024-03-12,Letter Paper,Office Supplies,Paper,1,36.32,38.95,3.56,West
O-101738,2024-05-14,A4 Paper,Office Supplies,Paper,2,24.92,46.09,5.16,East
O-101739,2024-05-31,Photo Paper,Office Supplies,Paper,1,40.46,38.03,5.79,West
O-101740,2024-10-29,Ergo Chair,Furniture,Chairs,1,185.26,201.62,36.17,East
O-101741,2024-09-24,Copier,Technology,Machines,1,384.89,389.86,69.16,West
O-101742,2024-10-07,Keyboard,Technology,Accessories,2,314.44,586.18,104.16,East
O-101743,2024-01-05,Keyboard,Technology,Accessories,1,381.87,382.37,66.25,East
O-101744,2024-05-31,Corner Bookcase,Furniture,Bookcases,2,137.19,253.44,52.74,West
O-101745,2024-06-24,Smartphone Y,Technology,Phones,5,522.27,2384.52,464.76,Central
O-101746,2024-01-08,Study Table,Furniture,Tables,4,158.55,634.52,118.1,West
O-101747,2024-04-04,Study Table,Furniture,Tables,4,192.52,822.27,137.06,Central
O-101748,2024-10-04,File Box,Office Supplies,Storage,4,19.6,75.27,9.57,East
O-101749,2024-02-20,Printer,Technology,Machines,5,229.62,1063.76,267.17,Central
O-101750,2024-07-14,Corner Bookcase,Furniture,Bookcases,4,155.9,623.87,134.92,Central
O-101751,2024-03-19,Smartphone Z,Technology,Phones,1,427.71,402.77,75.03,East
O-101752,2024-01-05,A4 Paper,Office Supplies,Paper,5,36.44,173.42,18.11,South
O-101753,2024-03-29,Photo Paper,Office Supplies,Paper,4,35.22,131.58,13.37,South
O-101754,2024-12-22,A4 Paper,Office Supplies,Paper,3,21.11,62.05,9.05,Central
O-101755,2024-10-19,Study Table,Furniture,Tables,2,218.06,414.41,74.58,Central
O-101756,2024-12-16,Ring Binder,Office Supplies,Binders,3,34.97,114.52,16.83,Central
O-101757,2024-06-27,Headphones,Technology,Accessories,4,305.68,1108.31,267.18,South
O-101758,2024-02-10,A4 Paper,Office Supplies,Paper,5,30.62,147.4,14.32,Central
O-101759,2024-07-19,Ergo Chair,Furniture,Chairs,5,162.16,883.37,118.48,South
O-101760,2024-06-14,Desk Organizer,Office Supplies,Storage,1,36.57,35.95,4.44,East
O-101761,2024-11-04,Task Chair,Furniture,Chairs,3,196.66,599.73,86.56,West
O-101762,2024-02-05,Desk Organizer,Office Supplies,Storage,4,29.59,127.6,14.95,Central
O-101763,2024-06-27,Corner Bookcase,Furniture,Bookcases,2,201.81,398.65,52.5,East
O-101764,2024-02-24,Executive Chair,Furniture,Chairs,2,232.67,464.17,77.29,West
O-101765,2024-04-28,Letter Paper,Office Supplies,Paper,2,36.34,73.01,5.43,West
O-101766,2024-09-26,Ergo Chair,Furniture,Chairs,1,107.51,99.32,15.34,East
O-101767,2024-06-22,Headphones,Technology,Accessories,2,352.1,714.05,164.64,West
O-101768,2024-05-17,Study Table,Furniture,Tables,5,190.29,914.06,169.93,Central
O-101769,2024-05-23,Corner Bookcase,Furniture,Bookcases,5,303.21,1420.96,264.37,South
O-101770,2024-06-16,Headphones,Technology,Accessories,4,252.19,921.9,201.43,West
O-101771,2024-10-13,Executive Chair,Furniture,Chairs,5,279.46,1499.06,211.32,West
O-101772,2024-11-21,Study Table,Furniture,Tables,3,297.59,837.65,131.79,Central
O-101773,2024-12-14,File Box,Office Supplies,Storage,1,31.81,34.89,5.62,East
O-101774,2024-10-14,Smartphone Y,Technology,Phones,5,267.02,1450.92,361.28,East
O-101775,2024-04-25,Meeting Table,Furniture,Tables,3,165.03,513.75,78.44,East
O-101776,2024-09-08,Folding Table,Furniture,Tables,5,231.49,1262.63,190.78,West
O-101777,2024-06-08,A4 Paper,Office Supplies,Paper,1,32.76,32.31,5.39,Central
O-101778,2024-04-02,"2"" Binder",Office Supplies,Binders,2,29.58,62.13,6.7,South
O-101779,2024-11-02,File Box,Office Supplies,Storage,4,23.58,93.99,14.15,South
O-101780,2024-01-15,Headphones,Technology,Accessories,5,333.99,1542.26,289.31,Central
O-101781,2024-11-25,A4 Paper,Office Supplies,Paper,2,30.28,55.57,4.76,Central
O-101782,2024-06-17,Copier,Technology,Machines,5,384.72,1824.73,355.56,West
O-101783,2024-08-20,Smartphone Z,Technology,Phones,4,369.84,1336.48,281.67,East
O-101784,2024-08-28,Ergo Chair,Furniture,Chairs,5,207.47,958.45,214.14,West
O-101785,2024-11-22,Mouse,Technology,Accessories,2,296.27,544.85,105.73,West
O-101786,2024-08-20,Mouse,Technology,Accessories,1,482.35,520.23,98.16,Central
O-101787,2024-08-12,Scanner,Technology,Machines,3,362.27,1059.81,241.39,West
O-101788,2024-01-25,Task Chair,Furniture,Chairs,2,175.68,320.85,67.69,South
O-101789,2024-07-08,Desk Organizer,Office Supplies,Storage,5,40.05,188.1,27.42,Central
O-101790,2024-02-24,Copier,Technology,Machines,3,408.47,1134.33,249.44,Central
O-101791,2024-09-26,Printer,Technology,Machines,4,456.23,1699.19,301.41,Central
O-101792,2024-07-05,Keyboard,Technology,Accessories,4,271.21,1139.58,236.48,West
O-101793,2024-09-05,Storage Bin,Office Supplies,Storage,1,37.59,41.08,6.72,South
O-101794,2024-01-16,Printer,Technology,Machines,2,417.44,818.47,178.46,South
O-101795,2024-01-31,Letter Paper,Office Supplies,Paper,4,27.74,119.71,18.52,East
O-101796,2024-09-18,"2"" Binder",Office Supplies,Binders,5,36.14,174.14,23.21,South
O-101797,2024-01-27,Smartphone X,Technology,Phones,2,362.76,715.99,145.72,West
O-101798,2024-01-27,Storage Bin,Office Supplies,Storage,3,24.19,76.04,5.55,West
O-101799,2024-01-05,File Box,Office Supplies,Storage,4,23.91,93.15,8.51,South
O-101800,2024-12-15,Scanner,Technology,Machines,1,298.65,288.84,67.56,East
O-101801,2024-09-26,Keyboard,Technology,Accessories,2,328.06,700.05,121.33,East
O-101802,2024-05-08,Desk Organizer,Office Supplies,Storage,3,34.74,102.03,12.9,East
O-101803,2024-04-18,Letter Paper,Office Supplies,Paper,5,33.12,153.6,21.06,South
O-101804,2024-05-07,Storage Bin,Office Supplies,Storage,2,48.17,95.92,13.18,Central
O-101805,2024-10-09,Scanner,Technology,Machines,1,494.54,530.31,114.08,East
O-101806,2024-08-29,Photo Paper,Office Supplies,Paper,2,25.93,55.36,7.44,West
O-101807,2024-03-08,Ring Binder,Office Supplies,Binders,4,35.38,133.04,21.14,West
O-101808,2024-03-04,Task Chair,Furniture,Chairs,3,221.47,602.3,100.8,Central
O-101809,2024-02-05,A4 Paper,Office Supplies,Paper,2,34.89,70.52,6.95,East
O-101810,2024-08-29,A4 Paper,Office Supplies,Paper,3,36.0,100.5,15.53,East
O-101811,2024-10-05,Smartphone Y,Technology,Phones,2,520.13,973.2,217.23,West
O-101812,2024-04-06,Meeting Table,Furniture,Tables,3,185.17,544.45,77.88,West
O-101813,2024-01-08,Smartphone Y,Technology,Phones,5,390.09,1791.23,415.41,East
O-101814,2024-01-30,Study Table,Furniture,Tables,1,135.71,136.87,30.89,South
O-101815,2024-12-19,"3"" Binder",Office Supplies,Binders,4,22.25,92.44,14.14,East
O-101816,2024-04-17,File Box,Office Supplies,Storage,3,18.08,54.96,5.15,South
O-101817,2024-10-07,Ring Binder,Office Supplies,Binders,2,24.77,53.17,3.84,Central
O-101818,2024-08-16,Photo Paper,Office Supplies,Paper,4,35.13,144.41,23.08,Central
O-101819,2024-05-19,Printer,Technology,Machines,4,357.03,1446.22,256.88,Central
O-101820,2024-03-16,Letter Paper,Office Supplies,Paper,3,31.99,104.68,9.24,Central
O-101821,2024-02-14,Task Chair,Furniture,Chairs,1,267.15,250.63,32.76,East
O-101822,2024-08-12,Ring Binder,Office Supplies,Binders,3,40.98,119.44,17.34,Central
O-101823,2024-10-09,Storage Bin,Office Supplies,Storage,5,32.15,145.53,11.03,South
O-101824,2024-08-23,Smartphone Y,Technology,Phones,3,475.17,1386.95,325.62,East
O-101825,2024-07-12,File Box,Office Supplies,Storage,1,31.3,30.4,4.07,East
O-101826,2024-01-16,"2"" Binder",Office Supplies,Binders,4,33.48,122.17,19.6,Central
O-101827,2024-12-19,Folding Table,Furniture,Tables,3,235.25,774.13,166.76,South
O-101828,2024-10-18,Smartphone Z,Technology,Phones,2,362.11,730.98,191.51,South
O-101829,2024-04-16,Executive Chair,Furniture,Chairs,4,184.12,772.46,158.05,Central
O-101830,2024-12-23,Desk Organizer,Office Supplies,Storage,2,18.32,33.72,2.57,West
O-101831,2024-08-07,Smartphone X,Technology,Phones,4,392.85,1646.6,411.35,East
O-101832,2024-07-31,"2"" Binder",Office Supplies,Binders,1,24.69,24.76,2.53,East
O-101833,2024-09-30,Storage Bin,Office Supplies,Storage,5,25.36,125.37,17.05,South
O-101834,2024-10-23,Wood Bookcase,Furniture,Bookcases,4,226.24,985.01,167.28,East
O-101835,2024-08-27,Ring Binder,Office Supplies,Binders,4,34.62,138.59,16.02,East
O-101836,2024-02-16,Metal Bookcase,Furniture,Bookcases,3,150.57,418.01,66.73,Central
O-101837,2024-05-03,"3"" Binder",Office Supplies,Binders,3,41.45,135.95,17.59,South
O-101838,2024-12-04,Folding Table,Furniture,Tables,5,222.07,1124.47,228.91,East
O-101839,2024-03-22,"3"" Binder",Office Supplies,Binders,1,41.38,41.7,4.82,West
O-101840,2024-05-15,Letter Paper,Office Supplies,Paper,4,32.34,135.34,15.74,West
O-101841,2024-06-06,Photo Paper,Office Supplies,Paper,4,32.62,130.44,13.92,South
O-101842,2024-06-09,Wood Bookcase,Furniture,Bookcases,5,185.37,938.97,131.09,South
O-101843,2024-08-11,Smartphone Y,Technology,Phones,5,394.27,1987.36,452.58,Central
O-101844,2024-12-10,A4 Paper,Office Supplies,Paper,3,27.46,77.46,5.75,South
O-101845,2024-03-28,Smartphone Y,Technology,Phones,5,438.02,2098.98,482.19,Central
O-101846,2024-02-14,Desk Organizer,Office Supplies,Storage,2,25.87,56.25,6.14,West
O-101847,2024-03-13,A4 Paper,Office Supplies,Paper,5,43.38,230.48,23.17,Central
O-101848,2024-11-19,Smartphone Z,Technology,Phones,3,459.23,1496.18,271.99,East
O-101849,2024-08-23,Smartphone X,Technology,Phones,3,453.59,1297.97,305.48,West
O-101850,2024-04-14,Ring Binder,Office Supplies,Binders,1,41.56,38.01,6.23,West
O-101851,2024-10-24,Smartphone Y,Technology,Phones,3,400.95,1108.83,239.67,South
O-101852,2024-11-10,Wood Bookcase,Furniture,Bookcases,4,172.31,722.08,122.88,East
